timestamp,baseline,noise,event_cost,without_noise,with_noise,total
2018-01-02 06:00:00+00:00,3.2679491924311224,-0.49456067517392543,399.0045286169743,402.2724778094054,401.77791713423153,401.77791713423153
2018-01-02 06:30:00+00:00,3.152240934977426,-0.1838933257339416,1297.8655720059614,1301.017812940939,1300.8339196152049,1300.8339196152049
2018-01-02 07:00:00+00:00,3.0681483474218636,0.6439626306446243,1097.1407169892755,1100.2088653366973,1100.852827967342,1100.852827967342
2018-01-02 07:30:00+00:00,3.017110277252379,0.0969872095663066,0.0,3.017110277252379,3.1140974868186855,3.1140974868186855
2018-01-02 08:00:00+00:00,3.0,0.46011544981992847,498.8651787752085,501.8651787752085,502.3252942250284,502.3252942250284
2018-01-02 08:30:00+00:00,3.017110277252379,0.28855189562862565,1996.4604283154765,1999.477538592729,1999.7660904883576,1999.7660904883576
2018-01-02 09:00:00+00:00,3.0681483474218636,-0.31823182318549026,498.88418594734975,501.9523342947716,501.6341024715861,501.6341024715861
2018-01-02 09:30:00+00:00,3.1522409349774265,0.27097611020514667,599.3028310805387,602.4550720155161,602.7260481257213,602.7260481257213
2018-01-02 10:00:00+00:00,3.267949192431123,-0.15829772558290806,698.0544299644938,701.322379156925,701.164081431342,701.164081431342
2018-01-02 10:30:00+00:00,3.4132933194175297,-0.16119455807948008,499.7551785230913,503.1684718425088,503.00727728442934,503.00727728442934
2018-01-02 11:00:00+00:00,3.585786437626905,0.048583659335228596,1694.9460644270903,1698.5318508647172,1698.5804345240524,1698.5804345240524
2018-01-02 11:30:00+00:00,3.7824771419825587,-0.7629652032594757,798.7355119772991,802.5179891192817,801.7550239160222,801.7550239160222
2018-01-02 12:00:00+00:00,4.0,0.5960830520508292,2193.713597525066,2197.713597525066,2198.3096805771165,2198.3096805771165
2018-01-02 12:30:00+00:00,4.234633135269821,-0.3355448375870548,0.0,4.234633135269821,3.899088297682766,3.899088297682766
2018-01-02 13:00:00+00:00,4.4823619097949585,0.5001347098297302,598.510526168702,602.9928880784969,603.4930227883267,603.4930227883267
2018-01-02 13:30:00+00:00,4.738947615559897,0.06816056192655875,1197.2218332904145,1201.9607809059744,1202.028941467901,1202.028941467901
2018-01-02 14:00:00+00:00,5.0,0.7660165398143982,199.98179851668863,204.98179851668863,205.74781505650301,205.74781505650301
2018-01-02 14:30:00+00:00,5.261052384440103,-0.32998470689591036,399.6204308001155,404.88148318455563,404.5514984776597,404.5514984776597
